gene_symbol,exon_length
MIR4292,67
MIR4293,78
MIR4294,76
MIR4295,85
MIR4296,88
MIR4297,76
MIR4298,73
MIR4299,72
MIR4300,96
MIR4300HG,3895
MIR4301,66
MIR4302,60
MIR4303,66
MIR4304,62
MIR4305,102
MIR4306,91
MIR4307,84
MIR4307HG,5251
MIR4308,81
MIR4309,83
MIR431,114
MIR4310,57
MIR4311,100
MIR4312,76
MIR4313,101
MIR4314,92
MIR4315-1,73
MIR4315-2,73
MIR4316,71
MIR4317,65
MIR4318,81
MIR4319,85
MIR432,94
MIR4320,65
MIR4321,80
MIR4322,73
MIR4323,69
MIR4324,72
MIR4325,90
MIR4326,59
MIR4327,85
MIR4328,56
MIR4329,71
MIR433,93
MIR4330,105
MIR4418,62
MIR4420,77
MIR4421,69
MIR4422,83
MIR4422HG,2568
MIR4423,80
MIR4424,86
MIR4425,84
MIR4426,63
MIR4427,68
MIR4428,73
MIR4429,73
MIR4430,49
MIR4431,94
MIR4432,84
MIR4432HG,12907
MIR4433A,81
MIR4433B,102
MIR4434,53
MIR4435-1,80
MIR4435-2,74
MIR4435-2HG,24143
MIR4436A,85
MIR4436B1,91
MIR4436B2,91
MIR4437,60
MIR4438,93
MIR4439,80
MIR4440,98
MIR4441,100
MIR4442,67
MIR4443,53
MIR4444-1,74
MIR4444-2,74
MIR4445,70
MIR4446,67
MIR4447,91
MIR4448,86
MIR4449,66
MIR4450,65
MIR4451,66
MIR4452,71
MIR4453,89
MIR4453HG,3004
MIR4454,55
MIR4455,58
MIR4456,43
MIR4457,68
MIR4458,75
MIR4458HG,6199
MIR4460,86
MIR4462,58
MIR4463,67
MIR4464,92
MIR4465,70
MIR4466,54
MIR4467,63
MIR4468,64
MIR4469,79
MIR4470,72
MIR4471,83
MIR4472-1,80
MIR4472-2,67
MIR4473,91
MIR4474,78
MIR4475,61
MIR4476,70
MIR4477A,81
MIR4477B,81
MIR4478,86
MIR4479,71
MIR448,111
MIR4480,71
MIR4481,60
MIR4482,70
MIR4483,62
MIR4484,83
MIR4485,57
MIR4486,63
MIR4487,73
MIR4488,62
MIR4489,62
MIR4490,84
MIR4491,68
MIR4492,80
MIR4493,73
MIR4494,84
MIR4495,66
MIR4496,61
MIR4497,89
MIR4498,66
MIR4499,69
MIR449A,91
MIR449B,97
MIR449C,92
MIR4500,76
MIR4500HG,13922
MIR4501,64
MIR4502,81
MIR4503,83
MIR4504,92
MIR4505,73
MIR4506,77
MIR4507,52
MIR4508,70
MIR4509-1,94
MIR4509-2,94
MIR4509-3,94
MIR450A1,91
MIR450A2,100
MIR450B,78
MIR4510,68
MIR4511,87
MIR4512,77
MIR4513,86
MIR4514,57
MIR4515,81
MIR4516,86
MIR4517,79
MIR4518,83
MIR4519,58
MIR451A,72
MIR451B,68
MIR452,85
MIR4520-1,70
MIR4520-2,54
MIR4521,60
MIR4522,87
MIR4523,69
MIR4524A,69
MIR4524B,115
MIR4525,75
MIR4526,87
MIR4527,70
MIR4527HG,1950
MIR4528,90
MIR4529,78
MIR4530,56
MIR4531,47
MIR4533,71
MIR4534,60
MIR4535,59
MIR4536-1,88
MIR4536-2,88
MIR4537,70
MIR4538,78
MIR4539,60
MIR454,115
MIR4540,55
MIR455,96
MIR4632,61
MIR4633,79
MIR4634,54
MIR4635,79
MIR4636,80
MIR4637,84
MIR4638,68
MIR4639,69
MIR4640,90
MIR4641,66
MIR4642,82
MIR4643,78
MIR4644,84
MIR4645,77
MIR4646,63
MIR4647,80
MIR4648,72
MIR4649,64
MIR4650-1,76
MIR4650-2,76
MIR4651,73
MIR4652,78
MIR4653,83
MIR4654,76
MIR4655,74
MIR4656,75
MIR4657,53
MIR4658,65
MIR4659A,81
MIR4659B,73
MIR466,84
MIR4660,74
MIR4661,75
MIR4662A,67
MIR4662B,81
MIR4663,76
MIR4664,71
MIR4665,79
MIR4666A,79
MIR4666B,81
MIR4667,66
MIR4668,70
MIR4669,62
MIR4670,75
MIR4671,73
MIR4672,81
MIR4673,59
MIR4674,87
MIR4675,77
MIR4676,72
MIR4677,80
MIR4678,74
MIR4679-1,75
MIR4679-2,77
MIR4680,66
MIR4681,72
MIR4682,80
MIR4683,81
MIR4684,82
MIR4685,69
MIR4686,76
MIR4687,80
MIR4688,83
MIR4689,70
MIR4690,60
MIR4691,85
MIR4692,63
MIR4693,75
MIR4694,80
MIR4695,74
MIR4696,70
MIR4697,78
MIR4698,80
MIR4699,74
MIR4700,74
MIR4701,63
MIR4703,79
MIR4704,75
MIR4705,71
MIR4706,82
MIR4707,80
MIR4708,67
MIR4709,72
MIR4710,56
MIR4711,70
MIR4712,82
MIR4713,75
MIR4713HG,2570
MIR4714,77
MIR4715,79
MIR4716,84
MIR4717,72
MIR4718,51
MIR4719,84
MIR4720,76
MIR4721,89
MIR4722,60
MIR4723,81
MIR4724,89
MIR4725,90
MIR4726,58
MIR4727,55
MIR4728,67
MIR4729,72
MIR4730,76
MIR4731,70
MIR4732,76
MIR4733,76
MIR4733HG,2287
MIR4734,70
MIR4735,69
MIR4736,47
MIR4737,81
MIR4738,87
MIR4739,74
MIR4740,63
MIR4741,90
MIR4742,85
MIR4743,69
MIR4744,82
MIR4745,62
MIR4746,71
MIR4747,54
MIR4748,82
MIR4749,61
MIR4750,56
MIR4751,74
MIR4752,72
MIR4753,83
MIR4754,89
MIR4755,72
MIR4756,78
MIR4757,77
MIR4758,71
MIR4759,83
MIR4760,80
MIR4761,82
MIR4762,75
MIR4763,92
MIR4764,88
MIR4765,77
MIR4766,76
MIR4767,78
MIR4768,74
MIR4769,77
MIR4770,58
MIR4771-1,74
MIR4771-2,74
MIR4772,78
MIR4773-1,78
MIR4773-2,78
MIR4774,76
MIR4775,75
MIR4776-1,80
MIR4776-2,80
MIR4777,86
MIR4778,80
MIR4779,83
MIR4780,81
MIR4781,76
MIR4782,79
MIR4783,82
MIR4784,77
MIR4785,73
MIR4786,80
MIR4787,84
MIR4789,82
MIR4790,79
MIR4791,84
MIR4793,87
MIR4794,77
MIR4795,89
MIR4796,81
MIR4797,71
MIR4798,75
MIR4799,74
MIR4800,80
MIR4801,82
MIR4802,80
MIR4803,74
MIR4804,73
MIR483,76
MIR484,79
MIR485,73
MIR486-1,68
MIR486-2,64
MIR487A,80
MIR487B,84
MIR488,83
MIR489,84
MIR490,128
MIR491,84
MIR492,116
MIR493,89
MIR493HG,2212
MIR494,81
MIR495,82
MIR496,102
MIR497,112
MIR497HG,10843
MIR498,124
MIR4999,91
MIR499A,122
MIR499B,73
MIR5000,103
MIR5001,100
MIR5002,97
MIR5003,99
MIR5004,107
MIR5006,110
MIR5007,95
MIR5008,94
MIR5009,100
MIR500A,84
MIR500B,79
MIR501,84
MIR5010,120
MIR5011,103
MIR502,86
MIR503,71
MIR503HG,4460
MIR504,83
MIR5047,100
MIR505,84
MIR506,124
MIR507,94
MIR508,115
MIR5087,76
MIR5088,79
MIR5089,84
MIR509-1,94
MIR509-2,91
MIR509-3,75
MIR5090,85
MIR5091,93
MIR5092,88
MIR5093,100
MIR5094,85
MIR510,74
MIR5100,119
MIR511,87
MIR512-1,84
MIR512-2,98
MIR513A1,129
MIR513A2,127
MIR513B,84
MIR513C,84
MIR514A1,98
MIR514A2,88
MIR514A3,88
MIR514B,80
MIR515-1,83
MIR515-2,83
MIR516A1,90
MIR516A2,90
MIR516B1,90
MIR516B2,85
MIR517A,87
MIR517B,67
MIR517C,95
MIR5186,120
MIR5187,76
MIR5188,113
MIR5189,114
MIR518A1,85
MIR518A2,87
MIR518B,83
MIR518C,101
MIR518D,87
MIR518E,88
MIR518F,87
MIR5190,80
MIR5191,120
MIR5192,92
MIR5193,109
MIR5194,120
MIR5195,115
MIR5196,115
MIR5197,112
MIR519A1,85
MIR519A2,87
MIR519B,81
MIR519C,87
MIR519D,88
MIR519E,84
MIR520A,85
MIR520B,61
MIR520C,87
MIR520D,87
MIR520E,87
MIR520F,87
MIR520G,90
MIR520H,88
MIR521-1,87
MIR521-2,87
MIR522,87
MIR523,87
MIR524,87
MIR525,85
MIR526A1,85
MIR526A2,65
MIR526B,83
MIR527,85
MIR532,91
MIR539,78
MIR541,84
MIR542,97
MIR543,78
MIR544A,91
MIR544B,78
MIR545,106
MIR548A1,97
MIR548A1HG,2053
MIR548A2,97
MIR548A3,97
MIR548AA1,97
MIR548AA2,97
MIR548AB,84
MIR548AC,88
MIR548AD,82
MIR548AE1,70
MIR548AE2,67
MIR548AG1,66
MIR548AG2,64
MIR548AH,76
MIR548AI,88
MIR548AJ1,72
MIR548AJ2,92
MIR548AK,57
MIR548AL,97
MIR548AM,74
MIR548AN,83
MIR548AO,96
MIR548AP,96
MIR548AQ,58
MIR548AR,57
MIR548AS,58
MIR548AT,58
MIR548AU,54
MIR548AV,62
MIR548AW,65
MIR548AX,73
MIR548AY,107
MIR548AZ,95
MIR548B,97
MIR548BA,56
MIR548BAHG,2698
MIR548BB,66
MIR548C,97
MIR548D1,97
MIR548D2,97
MIR548E,88
MIR548F1,84
MIR548F2,98
MIR548F3,87
MIR548F4,105
MIR548F5,86
MIR548G,89
MIR548H1,102
MIR548H2,88
MIR548H3,118
MIR548H4,111
MIR548H5,60
MIR548I1,149
MIR548I2,149
MIR548I3,149
MIR548I4,77
MIR548J,112
MIR548K,116
MIR548L,86
MIR548M,86
MIR548N,75
MIR548O,114
MIR548O2,70
MIR548P,84
MIR548Q,100
MIR548S,82
MIR548T,74
MIR548U,81
MIR548V,80
MIR548W,74
MIR548X,75
MIR548X2,100
MIR548XHG,2255
MIR548Y,110
MIR548Z,97
MIR549A,96
MIR550A1,97
MIR550A2,97
MIR550A3,95
MIR550B1,97
MIR550B2,97
MIR551A,96
MIR551B,96
MIR552,96
MIR553,68
MIR554,96
MIR555,96
MIR556,95
MIR557,98
MIR5571,113
MIR5572,137
MIR5579,58
MIR558,94
MIR5580,58
MIR5581,60
MIR5582,68
MIR5583-1,59
MIR5583-2,59
MIR5584,60
MIR5585,59
MIR5586,59
MIR5587,53
MIR5588,63
MIR5589,60
MIR559,96
MIR5590,54
MIR5591,65
MIR561,97
MIR562,95
MIR563,79
MIR564,94
MIR567,98
MIR568,95
MIR5680,84
MIR5681A,75
MIR5681B,60
MIR5682,76
MIR5683,76
MIR5684,65
MIR5685,79
MIR5687,77
MIR5688,83
MIR5689,78
MIR569,96
MIR5690,73
MIR5691,68
MIR5692A1,69
MIR5692A2,59
MIR5692B,87
MIR5692C1,91
MIR5692C2,77
MIR5693,73
MIR5694,76
MIR5695,85
MIR5696,85
MIR5697,78
MIR5698,72
MIR5699,90
MIR570,97
MIR5700,71
MIR5701-1,82
MIR5701-2,82
MIR5701-3,82
MIR5702,84
MIR5703,56
MIR5704,77
MIR5705,89
MIR5706,80
MIR5707,81
MIR5708,85
MIR571,96
MIR572,95
MIR573,99
MIR5739,80
MIR574,96
MIR575,94
MIR576,98
MIR577,96
MIR578,96
MIR5787,55
MIR579,98
MIR580,97
MIR581,96
MIR582,98
MIR583,75
MIR584,97
MIR585,94
MIR586,97
MIR587,96
MIR588,83
MIR589,99
MIR590,97
MIR591,95
MIR592,97
MIR593,100
MIR595,96
MIR596,77
MIR597,97
MIR598,97
MIR599,95
MIR600,98
MIR600HG,5984
MIR601,79
MIR602,98
MIR603,97
MIR604,94
MIR605,83
MIR606,96
MIR6068,60
MIR6069,79
MIR607,96
MIR6070,103
MIR6071,78
MIR6072,71
MIR6073,89
MIR6074,107
MIR6075,95
MIR6076,113
MIR6077,82
MIR6078,100
MIR6079,62
MIR608,100
MIR6080,66
MIR6081,97
MIR6082,109
MIR6083,106
MIR6084,110
MIR6085,110
MIR6086,55
MIR6088,51
MIR6089,128
MIR609,95
MIR6090,60
MIR610,96
MIR611,67
MIR612,100
MIR6124,85
MIR6125,96
MIR6126,89
MIR6127,109
MIR6128,109
MIR6129,109
MIR613,95
MIR6130,109
MIR6131,109
MIR6132,109
MIR6133,108
MIR6134,109
MIR614,90
MIR615,96
MIR616,97
MIR6165,84
MIR617,97
MIR618,98
MIR619,99
MIR620,95
MIR621,96
MIR622,96
MIR623,98
MIR624,97
MIR625,85
MIR626,94
MIR627,97
MIR628,95
MIR629,97
MIR630,97
MIR631,75
MIR632,94
MIR633,98
MIR634,97
MIR635,98
MIR636,99
MIR637,99
MIR638,100
MIR639,98
MIR640,96
MIR641,99
MIR642A,97
MIR642B,77
MIR643,97
MIR644A,94
MIR645,94
MIR646,94
MIR646HG,26284
MIR647,96
MIR648,94
MIR649,97
MIR6499,62
MIR650,96
MIR6500,86
MIR6501,67
MIR6502,76
MIR6503,86
MIR6504,61
MIR6505,71
MIR6506,66
MIR6507,70
MIR6508,60
MIR6509,85
MIR651,97
MIR6510,54
MIR6511A1,67
MIR6511A2,67
MIR6511A3,67
MIR6511A4,67
MIR6511B1,85
MIR6511B2,71
MIR6512,77
MIR6513,64
MIR6514,70
MIR6515,57
MIR6516,81
MIR652,98
MIR653,96
MIR654,81
MIR655,97
MIR656,78
MIR657,98
MIR658,100
MIR659,97
MIR660,97
MIR661,89
MIR662,95
MIR663A,93
MIR663AHG,4277
MIR663B,115
MIR664A,82
MIR664B,61
MIR665,72
MIR668,66
MIR670,98
MIR670HG,4288
MIR671,118
MIR6715A,79
MIR6715B,77
MIR6716,80
MIR6717,73
MIR6718,80
MIR6719,87
MIR6720,98
MIR6721,87
MIR6722,78
MIR6724-1,92
MIR6724-2,92
MIR6724-3,92
MIR6724-4,92
MIR6726,61
MIR6727,65
MIR6728,89
MIR6729,65
MIR6730,67
MIR6731,72
MIR6732,60
MIR6733,61
MIR6734,68
MIR6735,73
MIR6736,59
MIR6737,70
MIR6738,64
MIR6739,75
MIR6740,113
MIR6741,63
MIR6742,62
MIR6743,71
MIR6744,66
MIR6745,127
MIR6746,63
MIR6747,61
MIR6748,71
MIR6749,69
MIR675,73
MIR6750,75
MIR6751,63
MIR6752,71
MIR6753,164
MIR6754,66
MIR6755,66
MIR6756,63
MIR6757,69
MIR6758,63
MIR6759,65
MIR676,67
MIR6760,68
MIR6761,72
MIR6762,86
MIR6763,65
MIR6764,61
MIR6765,87
MIR6766,72
MIR6767,66
MIR6768,72
MIR6769A,73
MIR6769B,62
MIR6770-1,60
MIR6770-2,60
MIR6770-3,60
MIR6771,60
MIR6772,64
MIR6773,74
MIR6774,70
MIR6775,69
MIR6776,59
MIR6777,66
MIR6778,73
MIR6779,64
MIR6780A,68
MIR6780B,79
MIR6781,64
MIR6782,69
MIR6783,64
MIR6784,67
MIR6785,81
MIR6786,113
MIR6787,61
MIR6788,66
MIR6789,98
MIR6790,63
MIR6791,67
MIR6792,67
MIR6793,63
MIR6794,68
MIR6795,68
MIR6796,62
MIR6797,72
MIR6798,67
MIR6799,69
MIR6800,82
MIR6801,79
MIR6802,65
MIR6803,65
MIR6804,68
MIR6805,62
MIR6806,64
MIR6807,92
MIR6808,59
MIR6809,116
MIR6810,70
MIR6811,58
MIR6812,64
MIR6813,56
MIR6814,70
MIR6815,61
MIR6816,66
MIR6817,66
MIR6818,65
MIR6819,61
MIR6820,62
MIR6821,74
MIR6822,61
MIR6823,61
MIR6824,63
MIR6825,66
MIR6826,98
MIR6828,60
MIR6829,67
MIR6830,70
MIR6831,81
MIR6832,72
MIR6833,61
MIR6834,81
MIR6835,64
MIR6836,63
MIR6837,64
MIR6838,56
MIR6839,113
MIR6840,71
MIR6841,72
MIR6842,65
MIR6843,151
MIR6844,62
MIR6845,61
MIR6846,60
MIR6847,69
MIR6848,70
MIR6849,69
MIR6850,61
MIR6851,67
MIR6852,66
MIR6853,74
MIR6854,69
MIR6855,67
MIR6856,67
MIR6857,93
MIR6858,67
MIR6859-1,68
MIR6859-2,68
MIR6859-3,68
MIR6859-4,68
MIR6860,66
MIR6861,64
MIR6862-1,70
MIR6862-2,70
MIR6863,90
MIR6864,70
MIR6865,65
MIR6866,69
MIR6867,67
MIR6868,58
MIR6869,62
MIR6870,60
MIR6871,56
MIR6872,62
MIR6873,63
MIR6874,71
MIR6875,72
MIR6876,73
MIR6877,64
MIR6878,66
MIR6879,66
MIR6880,62
MIR6881,76
MIR6882,66
MIR6883,78
MIR6884,78
MIR6885,66
MIR6886,61
MIR6887,65
MIR6888,67
MIR6889,59
MIR6890,61
MIR6891,93
MIR6892,115
MIR6893,69
MIR6894,57
MIR6895,78
MIR7-1,110
MIR7-2,110
MIR7-3,110
MIR7-3HG,1270
MIR708,88
MIR7106,65
MIR7107,80
MIR7108,87
MIR7109,65
MIR711,76
MIR7110,86
MIR7111,72
MIR7112,65
MIR7113,59
MIR7114,61
MIR7150,94
MIR7151,60
MIR7152,54
MIR7153,57
MIR7154,73
MIR7155,56
MIR7156,60
MIR7157,60
MIR7158,71
MIR7159,66
MIR7160,52
MIR7161,84
MIR7162,69
MIR718,70
MIR744,98
MIR7515,67
MIR7515HG,6086
MIR758,88
MIR759,91
MIR760,80
MIR761,59
MIR762,83
MIR762HG,1815
MIR764,85
MIR765,114
MIR766,111
MIR767,109
MIR769,118
MIR770,98
MIR7702,59
MIR7703,77
MIR7704,59
MIR7705,57
MIR7706,67
MIR7843,79
MIR7844,122
MIR7845,99
MIR7846,96
MIR7847,103
MIR7848,101
MIR7849,106
MIR7850,79
MIR7851,160
MIR7852,82
MIR7853,132
MIR7854,65
MIR7855,61
MIR7856,56
MIR7973-1,76
MIR7973-2,76
MIR7974,79
MIR7975,68
MIR7976,66
MIR7977,49
MIR7978,59
MIR802,94
MIR8052,69
MIR8053,75
MIR8054,86
MIR8055,97
MIR8056,82
MIR8057,69
MIR8058,89
MIR8059,81
MIR8060,76
MIR8061,75
MIR8062,85
MIR8063,81
MIR8064,90
MIR8065,100
MIR8066,78
MIR8067,77
MIR8068,68
MIR8069,86
MIR8070,88
MIR8071-1,65
MIR8071-2,65
MIR8072,80
MIR8073,72
MIR8074,81
MIR8075,80
MIR8076,83
MIR8077,75
MIR8078,84
MIR8079,72
MIR8080,89
MIR8081,95
MIR8082,81
MIR8083,89
MIR8084,89
MIR8085,65
MIR8086,93
MIR8087,78
MIR8088,86
MIR8089,82
MIR8485,91
MIR873,77
MIR874,78
MIR875,76
MIR876,81
MIR877,86
MIR885,74
MIR887,79
MIR888,77
MIR889,79
MIR890,77
MIR891A,79
MIR891B,79
MIR892A,75
MIR892B,77
MIR892C,77
MIR9-1,89
MIR9-1HG,10703
MIR9-2,87
MIR9-2HG,16270
MIR9-3,90
MIR9-3HG,6867
MIR920,75
MIR921,56
MIR922,81
MIR924,53
MIR924HG,11773
MIR92A1,78
MIR92A2,75
MIR92B,96
MIR93,80
MIR933,77
MIR934,83
MIR935,91
MIR936,98
MIR937,86
MIR938,83
MIR939,82
MIR940,94
MIR941-1,72
MIR941-2,72
MIR941-3,72
MIR941-4,72
MIR941-5,72
MIR942,86
MIR943,94
MIR944,88
MIR95,81
MIR9500,65
MIR96,78
MIR98,119
MIR99A,81
MIR99AHG,35695
MIR99B,70
MIRLET7A1,80
MIRLET7A1HG,4933
MIRLET7A2,72
MIRLET7A3,74
MIRLET7B,83
MIRLET7BHG,7775
MIRLET7C,84
MIRLET7D,87
MIRLET7E,79
MIRLET7F1,87
MIRLET7F2,83
MIRLET7G,84
MIRLET7I,84
MIRLET7IHG,8693
MIS12,4504
MIS18A,1608
MIS18A-AS1,2173
MIS18BP1,5604
MISFA,1468
MISP,6275
MISP3,2201
MITA1,3035
MITD1,939
MITF,6287
MIURF,213
MIX23,836
MIX23P1,430
MIX23P2,366
MIX23P3,430
MIX23P5,432
MIXL1,2035
MKI67,12741
MKI67P1,1460
MKKS,7040
MKLN1,11517
MKLN1-AS,7137
MKNK1,8124
MKNK1-AS1,2445
MKNK2,4566
MKNK2P1,628
MKRN1,3815
MKRN10P,1262
MKRN2,5988
MKRN2OS,1124
MKRN3,6889
MKRN5P,1467
MKRN6P,731
MKRN7P,1371
MKRN8P,1326
MKRN9P,1451
MKS1,3807
MKX,4646
MKX-AS1,745
MLANA,2694
MLC1,4123
MLDHR,96
MLEC,8885
MLECP1,709
MLF1,2865
MLF1-DT,1671
MLF2,3043
MLH1,3670
MLH3,9565
MLIP,7299
MLIP-AS1,654
MLKL,3044
MLLT1,4858
MLLT10,6010
MLLT10P1,262
MLLT10P2,249
MLLT11,3813
MLLT3,6932
MLLT6,9643
MLN,761
MLNR,4283
MLPH,4678
MLST8,2825
MLX,2721
MLXIP,9433
MLXIPL,3824
MLXP1,718
MLYCD,13081
MMAA,6778
MMAB,5181
MMACHC,5049
MMACHCP1,249
MMADHC,2171
MMADHC-DT,8153
MMADHCP1,461
MMADHCP2,886
MMD,2782
MMD2,2465
MME,10975
MME-AS1,828
MMEL1,2879
MMEL1-AS1,1471
MMGT1,5186
MMP1,1971
MMP10,1759
MMP11,2288
MMP12,1822
MMP13,2847
MMP14,3849
MMP15,4621
MMP16,11551
MMP17,2580
MMP19,3374
MMP2,4511
MMP2-AS1,2842
MMP20,1959
MMP20-AS1,1616
MMP21,3283
MMP23A,1017
MMP23B,1823
MMP24,4507
MMP24OS,1739
MMP25,3680
MMP25-AS1,7084
MMP26,1738
MMP27,1876
MMP28,3086
MMP3,1822
MMP7,1225
MMP8,3055
MMP9,2336
MMRN1,5350
MMRN2,4480
MMS19,4436
MMS22L,8691
MMUT,4318
MN1,7814
MNAT1,2711
MND1,1235
MND1P1,604
MNDA,1771
MNS1,2252
MNT,5007
MNX1,2755
MNX1-AS1,2236
MNX1-AS2,374
MOAP1,2755
MOB1A,4988
MOB1AP1,535
MOB1AP2,614
MOB1B,7042
MOB2,1745
MOB3A,4976
MOB3B,8843
MOB3C,6128
MOB4,4081
MOB4P1,677
MOB4P2,586
MOBP,5606
MOCOS,6839
MOCS1,4449
MOCS1P1,1612
MOCS2,6607
MOCS2-DT,7987
MOCS3,5112
MOG,4976
MOGAT1,1176
MOGAT2,3492
MOGAT3,2277
MOGS,2895
MOK,3728
MON1A,5149
MON1B,5813
MON2,13545
MON2-AS1,848
MORC1,3747
MORC1-AS1,703
MORC2,6852
MORC2-AS1,2274
MORC3,4224
MORC4,3891
MORF4,971
MORF4L1,4911
MORF4L1P1,967
MORF4L1P3,950
MORF4L1P4,976
MORF4L1P5,961
MORF4L1P6,268
MORF4L1P7,703
MORF4L2,12016
MORF4L2-AS1,2127
MORF4L2P1,858
MORN1,4466
MORN2,846
MORN3,3954
MORN4,3536
MORN5,713
MOS,1041
MOSMO,5976
MOSPD1,3143
MOSPD2,5038
MOSPD3,2161
MOV10,6304
MOV10L1,5679
MOXD1,5236
MOXD2P,1590
MPC1,981
MPC1-DT,1636
MPC1L,709
MPC2,3365
MPDU1,2572
MPDU1-AS1,1443
MPDZ,9430
MPEG1,4512
MPG,1341
MPHOSPH10,3373
MPHOSPH10P1,1218
MPHOSPH10P2,1226
MPHOSPH10P3,1206
MPHOSPH10P4,670
MPHOSPH10P5,668
MPHOSPH10P6,682
MPHOSPH10P7,620
MPHOSPH10P9,1406
MPHOSPH6,1373
MPHOSPH6-DT,2045
MPHOSPH6P1,488
MPHOSPH8,4320
MPHOSPH9,6370
MPI,6986
MPIG6B,2550
MPL,3679
MPLKIP,7627
MPND,1657
MPO,3216
MPP1,2263
MPP2,7530
MPP3,3101
MPP4,2641
MPP7,6976
MPP7-DT,843
MPPE1,5654
MPPE1P1,1076
MPPE1P2,392
MPPED1,3939
MPPED2,8054
MPPED2-AS1,3979
MPRIP,15847
MPRIP-AS1,1058
MPRIPP1,1089
MPST,2753
MPTX1,667
MPV17,3472
MPV17L,5894
MPV17L2,1578
MPV17L2P1,520
MPZ,1998
MPZL1,5089
MPZL2,3270
MPZL3,3983
MR1,7911
MRAP,1341
MRAP-AS1,1137
MRAP2,5481
MRAS,6633
MRC1,5522
MRC2,6277
MRE11,7625
MRE11P1,2127
MREG,3148
MREGP1,85
MRFAP1,2168
MRFAP1L1,1649
MRFAP1L2,1973
MRFAP1P1,585
MRGBP,2752
MRGPRD,966
MRGPRE,4108
MRGPRF,4154
MRGPRF-AS1,2108
MRGPRG,870
MRGPRG-AS1,1818
MRGPRX1,1639
MRGPRX10P,958
MRGPRX11P,961
MRGPRX12P,979
MRGPRX13P,681
MRGPRX2,2072
MRGPRX3,1690
MRGPRX4,1444
MRGPRX5P,961
MRGPRX6P,988
MRGPRX7P,952
MRGPRX8P,778
MRGPRX9P,742
MRI1,3267
MRLN,857
MRM1,1861
MRM2,1784
MRM3,1737
MRM3-AS1,486
MRM3P1,560
MRM3P2,951
MRNIP,4752
MRNIP-DT,1525
MRO,5782
MROCKI,3276
MROH1,7377
MROH2A,5502
MROH2B,5301
MROH3P,2676
MROH4P,1578
MROH5,4164
MROH6,3515
MROH7,4649
MROH7-TTC4,5867
MROH8,3664
MROH9,3739
MRPL1,1265
MRPL10,2416
MRPL11,1732
MRPL12,1009
MRPL13,1314
MRPL14,5415
MRPL15,2933
MRPL15P1,878
MRPL16,1105
MRPL17,2366
MRPL18,2195
MRPL19,9341
MRPL2,1831
MRPL20,1414
MRPL20-AS1,1916
MRPL20-DT,1523
MRPL20P1,433
MRPL21,1106
MRPL22,3269
MRPL22P1,616
MRPL23,9339
MRPL23-AS1,1949
MRPL24,3222
MRPL27,2800
MRPL28,3091
MRPL2P1,919
MRPL3,1829
MRPL30,4961
MRPL30P1,468
MRPL32,889
MRPL32P1,247
MRPL32P2,527
MRPL33,513
MRPL34,1185
MRPL35,3825
MRPL35P1,572
MRPL35P2,511
MRPL35P3,364
MRPL35P4,566
MRPL36,1862
MRPL36P1,312
MRPL37,1823
MRPL37P1,1337
MRPL38,1451
MRPL39,1252
MRPL3P1,1033
MRPL4,2542
MRPL40,824
MRPL40P1,604
MRPL41,582
MRPL42,16723
MRPL42P1,423
MRPL42P2,426
MRPL42P3,326
MRPL42P4,443
MRPL42P6,371
MRPL43,6828
MRPL44,1901
MRPL45,1900
MRPL45P1,914
MRPL45P2,473
MRPL46,1602
MRPL47,1482
MRPL48,3009
MRPL48P1,636
MRPL49,2187
MRPL49P1,535
MRPL49P2,465
MRPL50,3336
MRPL50P1,384
MRPL50P2,482
MRPL50P4,475
MRPL51,1360
MRPL51P2,376
MRPL52,1373
MRPL53,503
MRPL53P1,319
MRPL54,708
MRPL55,2457
MRPL57,2356
MRPL57P1,265
MRPL57P3,176
MRPL57P6,309
MRPL57P7,258
MRPL57P8,261
MRPL58,926
MRPL9,1224
MRPL9P1,613
MRPS10,2263
MRPS10P1,130
MRPS10P2,381
MRPS11,3683
MRPS11P1,522
MRPS12,1272
MRPS14,2287
MRPS15,1146
MRPS15P1,748
MRPS16,2628
MRPS16P1,412
MRPS16P2,408
MRPS16P3,374
MRPS17,3163
MRPS17P1,3130
MRPS17P3,385
MRPS17P5,220
MRPS17P9,393
MRPS18A,1550
MRPS18AP1,589
MRPS18B,1421
MRPS18BP1,192
MRPS18BP2,759
MRPS18C,2848
MRPS18CP4,231
MRPS18CP6,223
MRPS18CP7,423
MRPS2,1640
MRPS21,1530
MRPS21P1,223
MRPS21P2,264
MRPS21P3,262
MRPS21P5,231
MRPS21P6,261
MRPS21P7,238
MRPS21P8,235
MRPS21P9,257
MRPS22,7027
MRPS22P1,851
MRPS23,5767
MRPS24,748
MRPS25,10398
MRPS26,1085
MRPS27,11174
MRPS28,1600
MRPS30,1658
MRPS30-DT,7200
MRPS31,1680
MRPS31P1,196
MRPS31P2,518
MRPS31P4,926
MRPS31P5,4373
MRPS33,8657
MRPS33P2,322
MRPS33P3,322
MRPS33P4,317
MRPS34,1057
MRPS35,2082
MRPS35-DT,1408
MRPS35P2,191
MRPS35P3,709
MRPS36P1,307
MRPS36P2,299
MRPS36P3,130
MRPS36P4,298
MRPS36P5,298
MRPS5,4357
MRPS5P3,166
MRPS5P4,325
MRPS6,931
