id.accession,id.assay name,id.sample name,study.characteristics.organism,study.characteristics.strain,study.characteristics.animal source,study.characteristics.age at launch,study.characteristics.sex,study.characteristics.material type,study.factor value.spaceflight,study.factor value.genotype,investigation.study assays.study assay measurement type,investigation.study assays.study assay technology type,assay.protocol ref,study.parameter value.habitat,study.parameter value.duration,study.parameter value.light cycle,study.parameter value.diet,study.parameter value.feeding schedule,study.parameter value.enrichment material,study.parameter value.euthanasia method,study.parameter value.age at euthanasia,study.parameter value.carcass preservation method,study.parameter value.sample weight,study.parameter value.sample preservation method,study.parameter value.sample storage temperature,study.comment.rfid,study.comment.alsda subject id,study.comment.euthanasia date,study.comment.bsp dissection date,study.comment.source description,investigation.study.comment.Project Identifier,id.assay name_rna,investigation.study assays.study assay measurement type_rna,investigation.study assays.study assay technology type_rna,study.characteristics.organism_rna,library_type,modalities_all,modalities_other,has_other_modalities,has_rna_sequencing_rna_seq,has_single_cell_rna_sequencing,counts_file,counts_path,downstream_organ,downstream_label
OSD-580,OSD-580_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM2_HRT_GC_LAR_YNG_GY1,Mus musculus,C57BL/6NTac,Taconic Biosciences,,Female,heart right ventricle,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),,12 h light: 12 h dark. Lights on time not available.,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture with sedation, Gas anesthesia",20 {week},,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-580_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-573_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-573_rna_seq_STAR_Unnormalized_Counts.csv,heart,0.0
OSD-580,OSD-580_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM2_HRT_GC_LAR_YNG_GY3,Mus musculus,C57BL/6NTac,Taconic Biosciences,,Female,heart right ventricle,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),,12 h light: 12 h dark. Lights on time not available.,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture with sedation, Gas anesthesia",20 {week},,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-580_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-573_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-573_rna_seq_STAR_Unnormalized_Counts.csv,heart,0.0
OSD-580,OSD-580_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM2_HRT_GC_LAR_YNG_GY5,Mus musculus,C57BL/6NTac,Taconic Biosciences,,Female,heart right ventricle,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),,12 h light: 12 h dark. Lights on time not available.,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture with sedation, Gas anesthesia",20 {week},,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-580_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-573_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-573_rna_seq_STAR_Unnormalized_Counts.csv,heart,0.0
OSD-580,OSD-580_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM2_HRT_GC_LAR_YNG_GY7,Mus musculus,C57BL/6NTac,Taconic Biosciences,,Female,heart right ventricle,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),,12 h light: 12 h dark. Lights on time not available.,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture with sedation, Gas anesthesia",20 {week},,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-580_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-573_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-573_rna_seq_STAR_Unnormalized_Counts.csv,heart,0.0
OSD-580,OSD-580_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM2_HRT_GC_LAR_YNG_GY9,Mus musculus,C57BL/6NTac,Taconic Biosciences,,Female,heart right ventricle,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),,12 h light: 12 h dark. Lights on time not available.,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture with sedation, Gas anesthesia",20 {week},,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-580_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-573_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-573_rna_seq_STAR_Unnormalized_Counts.csv,heart,0.0
OSD-599,OSD-599_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,GSM6996077,Mus musculus,C57BL/6J,Jackson Laboratory,9 - 11 {week},Female,Heart,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),30 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,intraperitoneal (IP) injection of Ketamine/Xylazine (150/45 mg/kg) anesthesia,13-15 {week},,,RNALater or RNAProtect or Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-599_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-596_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-596_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,heart,0.0
OSD-599,OSD-599_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,GSM6996078,Mus musculus,C57BL/6J,Jackson Laboratory,9 - 11 {week},Female,Heart,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),30 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,intraperitoneal (IP) injection of Ketamine/Xylazine (150/45 mg/kg) anesthesia,13-15 {week},,,RNALater or RNAProtect or Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-599_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-596_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-596_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,heart,0.0
OSD-599,OSD-599_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,GSM6996079,Mus musculus,C57BL/6J,Jackson Laboratory,9 - 11 {week},Female,Heart,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),30 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,intraperitoneal (IP) injection of Ketamine/Xylazine (150/45 mg/kg) anesthesia,13-15 {week},,,RNALater or RNAProtect or Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-599_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-596_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-596_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,heart,0.0
OSD-599,OSD-599_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,GSM6996080,Mus musculus,C57BL/6J,Jackson Laboratory,9 - 11 {week},Female,Heart,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),30 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,intraperitoneal (IP) injection of Ketamine/Xylazine (150/45 mg/kg) anesthesia,13-15 {week},,,RNALater or RNAProtect or Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-599_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-596_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-596_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,heart,1.0
OSD-599,OSD-599_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,GSM6996081,Mus musculus,C57BL/6J,Jackson Laboratory,9 - 11 {week},Female,Heart,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),30 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,intraperitoneal (IP) injection of Ketamine/Xylazine (150/45 mg/kg) anesthesia,13-15 {week},,,RNALater or RNAProtect or Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-599_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-596_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-596_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,heart,1.0
OSD-599,OSD-599_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,GSM6996082,Mus musculus,C57BL/6J,Jackson Laboratory,9 - 11 {week},Female,Heart,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),30 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,,intraperitoneal (IP) injection of Ketamine/Xylazine (150/45 mg/kg) anesthesia,13-15 {week},,,RNALater or RNAProtect or Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-599_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-596_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-596_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,heart,1.0
OSD-612,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR10_BRN_FLT_WT_F1,Mus musculus,B6129SF2/J,Jackson Laboratory,14 - 15 {week},Female,Left cerebral hemisphere,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),28 {day},"12 h light/dark cycle, lights on at 7:00 GMT",Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Cocoons,"Bilateral thoracotomy with sedation, Ketamine/xylazine injection",,Cryochiller,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,1.0
OSD-612,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR10_BRN_FLT_WT_F3,Mus musculus,B6129SF2/J,Jackson Laboratory,14 - 15 {week},Female,Left cerebral hemisphere,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),28 {day},"12 h light/dark cycle, lights on at 7:00 GMT",Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Cocoons,"Bilateral thoracotomy with sedation, Ketamine/xylazine injection",,Cryochiller,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,1.0
OSD-612,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR10_BRN_FLT_WT_F5,Mus musculus,B6129SF2/J,Jackson Laboratory,14 - 15 {week},Female,Left cerebral hemisphere,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),28 {day},"12 h light/dark cycle, lights on at 7:00 GMT",Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Cocoons,"Bilateral thoracotomy with sedation, Ketamine/xylazine injection",,Cryochiller,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,1.0
OSD-612,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR10_BRN_FLT_WT_F7,Mus musculus,B6129SF2/J,Jackson Laboratory,14 - 15 {week},Female,Left cerebral hemisphere,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),28 {day},"12 h light/dark cycle, lights on at 7:00 GMT",Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Cocoons,"Bilateral thoracotomy with sedation, Ketamine/xylazine injection",,Cryochiller,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,1.0
OSD-612,OSD-612_transcription-profiling_single-cell-rna-sequencing_Illumina,RR10_BRN_FLT_WT_F9,Mus musculus,B6129SF2/J,Jackson Laboratory,14 - 15 {week},Female,Left cerebral hemisphere,Space Flight,,transcription profiling,single-cell RNA sequencing,,Rodent Flight Hardware (Transporter and Habitat),28 {day},"12 h light/dark cycle, lights on at 7:00 GMT",Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Cocoons,"Bilateral thoracotomy with sedation, Ketamine/xylazine injection",,Cryochiller,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-612_transcription-profiling_single-cell-rna-sequencing_Illumina,transcription profiling,single-cell RNA sequencing,Mus musculus,unknown,single-cell rna sequencing,,0,0,1,GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,1.0
OSD-612,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR10_BRN_GC_WT_G1,Mus musculus,B6129SF2/J,Jackson Laboratory,14 - 15 {week},Female,Left cerebral hemisphere,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),28 {day},"12 h light/dark cycle, lights on at 7:00 GMT",Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Cocoons,"Bilateral thoracotomy with sedation, Ketamine/xylazine injection",,Cryochiller,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,0.0
OSD-612,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR10_BRN_GC_WT_G3,Mus musculus,B6129SF2/J,Jackson Laboratory,14 - 15 {week},Female,Left cerebral hemisphere,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),28 {day},"12 h light/dark cycle, lights on at 7:00 GMT",Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Cocoons,"Bilateral thoracotomy with sedation, Ketamine/xylazine injection",,Cryochiller,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,0.0
OSD-612,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR10_BRN_GC_WT_G5,Mus musculus,B6129SF2/J,Jackson Laboratory,14 - 15 {week},Female,Left cerebral hemisphere,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),28 {day},"12 h light/dark cycle, lights on at 7:00 GMT",Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Cocoons,"Bilateral thoracotomy with sedation, Ketamine/xylazine injection",,Cryochiller,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,0.0
OSD-612,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR10_BRN_GC_WT_G7,Mus musculus,B6129SF2/J,Jackson Laboratory,14 - 15 {week},Female,Left cerebral hemisphere,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),28 {day},"12 h light/dark cycle, lights on at 7:00 GMT",Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Cocoons,"Bilateral thoracotomy with sedation, Ketamine/xylazine injection",,Cryochiller,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,0.0
OSD-612,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR10_BRN_GC_WT_G9,Mus musculus,B6129SF2/J,Jackson Laboratory,14 - 15 {week},Female,Left cerebral hemisphere,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),28 {day},"12 h light/dark cycle, lights on at 7:00 GMT",Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Cocoons,"Bilateral thoracotomy with sedation, Ketamine/xylazine injection",,Cryochiller,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-612_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-588_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,0.0
OSD-613,OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RRRM2_BRN_FLT_ISS-T_OLD_FO14,Mus musculus,C57BL/6NTac,Taconic Biosciences,,Female,Left cerebral hemisphere,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),53 {day},12 h light/dark cycle,,,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture with sedation, Ketamine/xylazine injection",,,,Cryochiller,-80 {degree Celsius},,,,,,,OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-589_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-589_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,1.0
OSD-613,OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RRRM2_BRN_FLT_ISS-T_OLD_FO16,Mus musculus,C57BL/6NTac,Taconic Biosciences,,Female,Left cerebral hemisphere,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),53 {day},12 h light/dark cycle,,,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture with sedation, Ketamine/xylazine injection",,,,Cryochiller,-80 {degree Celsius},,,,,,,OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-589_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-589_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,1.0
OSD-613,OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RRRM2_BRN_FLT_ISS-T_OLD_FO17,Mus musculus,C57BL/6NTac,Taconic Biosciences,,Female,Left cerebral hemisphere,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),53 {day},12 h light/dark cycle,,,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture with sedation, Ketamine/xylazine injection",,,,Cryochiller,-80 {degree Celsius},,,,,,,OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-589_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-589_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,1.0
OSD-613,OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RRRM2_BRN_FLT_ISS-T_OLD_FO19,Mus musculus,C57BL/6NTac,Taconic Biosciences,,Female,Left cerebral hemisphere,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),53 {day},12 h light/dark cycle,,,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture with sedation, Ketamine/xylazine injection",,,,Cryochiller,-80 {degree Celsius},,,,,,,OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-589_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-589_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,1.0
OSD-613,OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RRRM2_BRN_FLT_ISS-T_OLD_FO20,Mus musculus,C57BL/6NTac,Taconic Biosciences,,Female,Left cerebral hemisphere,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),53 {day},12 h light/dark cycle,,,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture with sedation, Ketamine/xylazine injection",,,,Cryochiller,-80 {degree Celsius},,,,,,,OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-589_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-589_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,1.0
OSD-613,OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RRRM2_BRN_FLT_ISS-T_YNG_FY2,Mus musculus,C57BL/6NTac,Taconic Biosciences,,Female,Left cerebral hemisphere,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),53 {day},12 h light/dark cycle,,,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture with sedation, Ketamine/xylazine injection",,,,Cryochiller,-80 {degree Celsius},,,,,,,OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-589_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-589_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,1.0
OSD-613,OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RRRM2_BRN_FLT_ISS-T_YNG_FY5,Mus musculus,C57BL/6NTac,Taconic Biosciences,,Female,Left cerebral hemisphere,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),53 {day},12 h light/dark cycle,,,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture with sedation, Ketamine/xylazine injection",,,,Cryochiller,-80 {degree Celsius},,,,,,,OSD-613_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq);single-cell rna sequencing,,0,1,1,GLDS-589_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-589_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,brain,1.0
