gene_symbol,exon_length
Srsx,27304
Srsy,6532
Srxn1,2812
Sry,1188
Ss18,4523
Ss18l1,4343
Ss18l2,2426
Ssb,2088
Ssbp1,5577
Ssbp2,3957
Ssbp3,3195
Ssbp4,2019
Ssc4d,2919
Ssc5d,4348
Ssh1,8493
Ssh2,9178
Ssh3,2748
Ssmem1,1598
Ssna1,862
Sspn,4996
Sspnos,1624
Sspo,15592
Ssr1,10227
Ssr2,1292
Ssr3,3914
Ssr4,802
Ssrp1,2721
Sst,721
Sstr1,1752
Sstr2,2143
Sstr3,4275
Sstr4,1424
Sstr5,4842
Ssty1,1341
Ssty2,1216
Ssu2,1504
Ssu72,1616
Ssx2ip,3701
Ssxa1,545
Ssxb1,875
Ssxb10,879
Ssxb13,602
Ssxb14,507
Ssxb15,540
Ssxb16,1165
Ssxb2,927
Ssxb3,824
Ssxb5,602
Ssxb6,518
Ssxb8,559
Ssxb9,879
St13,3346
St14,3259
St18,6166
St3gal1,5797
St3gal2,4556
St3gal3,2573
St3gal4,2095
St3gal5,2470
St3gal6,4414
St6gal1,4836
St6gal2,7047
St6galnac1,2392
St6galnac2,4943
St6galnac3,8169
St6galnac4,3626
St6galnac5,5667
St6galnac6,2810
St7,2807
St7l,5728
St8sia1,8991
St8sia2,5368
St8sia3,11185
St8sia3os,7146
St8sia4,14346
St8sia5,5432
St8sia6,7618
Stab1,7999
Stab2,8228
Stac,2644
Stac2,3050
Stac3,1829
Stag1,6186
Stag2,6305
Stag3,4211
Stam,7488
Stam2,5301
Stambp,3009
Stambp-ps1,1016
Stambp-ps2,1208
Stambpl1,2069
Stamos,2297
Stap1,3350
Stap2,1509
Star,4046
Stard10,1958
Stard13,5907
Stard3,2070
Stard3nl,1859
Stard4,5202
Stard5,4780
Stard6,1627
Stard7,4240
Stard8,4963
Stard9,15004
Stat1,5743
Stat2,4394
Stat3,6228
Stat4,3148
Stat5a,3968
Stat5b,5539
Stat6,3775
Stau1,3652
Stau2,6582
Stbd1,2221
Stc1,4197
Stc2,3940
Steap1,1230
Steap2,10881
Steap3,5644
Steap4,3155
Steep1,3907
Stfa1,710
Stfa2,471
Stfa2l1,419
Stfa3,412
Stil,5285
Stim1,4447
Stim2,4958
Stimate,3742
Sting1,2301
Stip1,2108
Stk-ps1,1074
Stk-ps2,4667
Stk10,5026
Stk11,2670
Stk11ip,4579
Stk16,2876
Stk17b,3293
Stk19,1120
Stk19-ps1,517
Stk24,2676
Stk25,4249
Stk26,3639
Stk3,3010
Stk31,3237
Stk32a,5080
Stk32b,3458
Stk32c,2302
Stk33,2654
Stk35,6195
Stk35os1,2173
Stk36,5475
Stk38,4018
Stk38l,4571
Stk39,3536
Stk4,5320
Stk40,3861
Stkld1,2169
Stmn1,1431
Stmn1-rs1,462
Stmn2,2073
Stmn3,1136
Stmn4,1437
Stmnd1,1363
Stmp1,2611
Stn1,2667
Stom,2787
Stoml1,1984
Stoml2,1874
Stoml3,1780
Ston1,3749
Ston2,10074
Stox1,3510
Stox2,11798
Stpg1,2380
Stpg2,3017
Stpg3,1437
Stpg4,871
Stra6,3641
Stra6l,4107
Stra8,1803
Strada,5276
Stradb,3336
Strap,2650
Strbp,16432
Strc,5756
Strip1,3215
Strip2,6859
Strit1,243
Strn,8771
Strn3,3056
Strn4,3535
Sts,1125
Stt3a,5867
Stt3b,4221
Stub1,2293
Stum,6552
Stx11,4173
Stx12,2934
Stx16,3865
Stx17,5827
Stx18,3002
Stx19,2812
Stx1a,2162
Stx1b,4536
Stx2,2939
Stx3,4521
Stx4a,1539
Stx5a,3068
Stx6,4708
Stx7,3763
Stx8,6941
Stxbp1,4018
Stxbp2,2908
Stxbp3,3907
Stxbp3-ps,758
Stxbp4,8534
Stxbp5,9221
Stxbp5l,4605
Stxbp6,4728
Styk1,3560
Styx,12974
Styx-ps,4226
Styxl1,1729
Styxl2,4049
Sub1,3485
Sucla2,2229
Suclg1,1519
Suclg2,3763
Sucnr1,1571
Suco,6327
Suds3,2540
Sufu,6694
Sugct,2951
Sugp1,2681
Sugp2,4334
Sugt1,7392
Sulf1,7454
Sulf2,4972
Sult1a1,1450
Sult1b1,2780
Sult1c1,1556
Sult1c2,1846
Sult1c2-ps1,164
Sult1c2-ps2,276
Sult1d1,2420
Sult1e1,1242
Sult2a-ps1,341
Sult2a-ps2,405
Sult2a-ps3,428
Sult2a-ps4,386
Sult2a1,1020
Sult2a2,741
Sult2a3,1018
Sult2a4,984
Sult2a5,1046
Sult2a6,969
Sult2a7,1278
Sult2a8,2242
Sult2b1,2366
Sult3a1,1156
Sult3a2,930
Sult4a1,2512
Sult5a1,3805
Sult6b1,2060
Sult6b2,1475
Sumf1,2593
Sumf2,2264
Sumo1,1215
Sumo2,1166
Sumo3,3140
Sun1,4990
Sun2,3807
Sun3,1299
Sun5,1157
Suox,2497
Supt16,4673
Supt20,3818
Supt3,1508
Supt4a,706
Supt4b,351
Supt5,3772
Supt6,6488
Supt7l,4545
Supv3l1,2604
Surf1,1173
Surf2,1203
Surf4,3281
Surf6,2971
Susd1,3295
Susd2,3151
Susd3,2508
Susd4,3368
Susd5,4083
Susd6,5089
Suv39h1,4971
Suv39h2,4327
Suz12,4373
Sv2a,4334
Sv2b,5913
Sv2c,9231
Sva,651
Sval1,615
Sval2,765
Sval3,550
Svbp,1065
Svep1,11629
Svet1,3940
Svil,8748
Svip,3209
Svop,3379
Svopl,2366
Svs3a,1200
Svs3b,1249
Svs4,731
Svs5,628
Svs6,535
Swap70,4027
Swi5,951
Swsap1,1838
Swt1,3688
Syap1,2087
Sybu,7514
Syce1,1460
Syce1l,901
Syce2,1704
Syce3,553
Sycn,556
Sycp1,3437
Sycp1-ps1,2768
Sycp2,5717
Sycp2l,2641
Sycp3,1264
Syde1,3288
Syde2,5498
Syf2,1369
Syk,6027
Sympk,4116
Syn1,3299
Syn2,5026
Syn3,5445
Syna,2026
Synb,4055
Sync,2042
Syncrip,10235
Syndig1,2136
Syndig1l,2626
Syne1,30312
Syne2,21729
Syne3,5548
Syne4,1355
Syngap1,6462
Syngr1,4466
Syngr2,1520
Syngr3,1965
Syngr4,967
Synj1,7234
Synj2,7400
Synj2bp,5543
Synm,7933
Synpo,8005
Synpo2,12943
Synpo2l,4629
Synpr,3975
Synrg,10457
Syp,2591
Sypl1,5103
Sypl2,4090
Sys1,2001
Syt1,4827
Syt10,1845
Syt11,5160
Syt12,3581
Syt13,3761
Syt14,9331
Syt15,4183
Syt16,8816
Syt17,3488
Syt2,7243
Syt3,2679
Syt4,3892
Syt5,1750
Syt6,5717
Syt7,7193
Syt8,1609
Syt9,3817
Sytl1,1951
Sytl2,7447
Sytl3,2695
Sytl4,5042
Sytl5,2301
Syvn1,3666
Szrd1,3244
Szt2,10965
T,2046
T2,2847
Taar1,1114
Taar2,1020
Taar3,1032
Taar4,1044
Taar5,1014
Taar6,1038
Taar7a,1077
Taar7b,1077
Taar7c-ps,1055
Taar7d,1077
Taar7e,1077
Taar7f,1077
Taar8a,1035
Taar8b,1035
Taar8c,1035
Taar9,1047
Tab1,2964
Tab2,4380
Tab3,6364
Tac1,1230
Tac2,881
Tac4,1251
Tacc1,7788
Tacc2,10012
Tacc3,3045
Taco1,1383
Taco1os,1191
Tacr1,5041
Tacr2,2258
Tacr3,3762
Tacstd2,1735
Tada1,2215
Tada2a,2151
Tada2b,3791
Tada3,2902
Taf1,7340
Taf10,4281
Taf11,2207
Taf12,3787
Taf13,2443
Taf15,2068
Taf1a,2384
Taf1b,2408
Taf1c,3236
Taf1d,1251
Taf2,5031
Taf3,5788
Taf4,4416
Taf4b,5149
Taf5,3260
Taf5l,3121
Taf6,2365
Taf6l,2531
Taf7,3302
Taf7l,2003
Taf7l2,2604
Taf8,3501
Taf9,1981
Taf9-ps,768
Taf9b,2715
Tafa1,3575
Tafa2,4364
Tafa3,4316
Tafa4,2190
Tafa5,2908
Tafazzin,1854
Tagap,3076
Tagap1,2312
Tagln,1595
Tagln2,1649
Tagln3,1240
Tal1,4285
Tal2,2971
Taldo1,1364
Tamalin,2033
Tamm41,1168
Tanc1,7875
Tanc2,11855
Tango2,1719
Tango6,5732
Tank,3867
Taok1,12421
Taok2,6619
Taok3,5293
Tap1,2953
Tap2,3442
Tapbp,2898
Tapbpl,2352
Tapt1,3513
Tarbp1,6383
Tarbp2,1625
Tardbp,7477
Tarm1,2066
Tars1,4005
Tars2,4344
Tars3,3192
Tas1r1,2863
Tas1r2,3047
Tas1r3,3523
Tas2r102,1044
Tas2r103,939
Tas2r104,909
Tas2r105,964
Tas2r106,927
Tas2r107,1032
Tas2r108,1013
Tas2r109,951
Tas2r110,1002
Tas2r111-ps2,901
Tas2r113,930
Tas2r114,930
Tas2r115,1033
Tas2r116,918
Tas2r117,1158
Tas2r118,900
Tas2r119,1006
Tas2r120,892
Tas2r121,918
Tas2r122,930
Tas2r123,1002
Tas2r124,930
Tas2r125,937
Tas2r126,930
Tas2r129,965
Tas2r130,1090
Tas2r131,1036
Tas2r134,898
Tas2r135,1093
Tas2r136,984
Tas2r137,1073
Tas2r138,996
Tas2r139,960
Tas2r140,1000
Tas2r141-ps4,946
Tas2r142-ps5,929
Tas2r143,882
Tas2r144,960
Tas2r145-ps3,992
Tas2r146-ps1,934
Tasl,3754
Tasor,7590
Tasor2,8338
Tasp1,2525
Tat,2375
Tatdn1,1461
Tatdn2,3313
Tatdn3,1258
Tax1bp1,3285
Tax1bp3,1523
Tbata,2036
Tbc1d1,6603
Tbc1d10a,1957
Tbc1d10b,3614
Tbc1d10c,1996
Tbc1d12,4209
Tbc1d13,3595
Tbc1d14,5500
Tbc1d15,3752
Tbc1d16,6986
Tbc1d17,8750
Tbc1d19,2273
Tbc1d2,5425
Tbc1d20,3386
Tbc1d21,1283
Tbc1d22a,3229
Tbc1d22b,3595
Tbc1d22bos,1349
Tbc1d23,3735
Tbc1d24,8279
Tbc1d25,2648
Tbc1d2b,8688
Tbc1d30,5695
Tbc1d31,3311
Tbc1d32,7240
Tbc1d4,6672
Tbc1d5,5644
Tbc1d7,1263
Tbc1d8,4862
Tbc1d8b,5094
Tbc1d9,5842
Tbc1d9b,5213
Tbca,612
Tbcb,1416
Tbcc,1164
Tbccd1,2803
Tbcd,3906
Tbce,1844
Tbcel,5285
Tbck,6578
Tbk1,3024
Tbkbp1,3472
Tbl1x,5234
Tbl1xr1,8506
Tbl2,7488
Tbl3,5226
Tbp,13091
Tbpl1,3029
Tbpl2,1379
Tbr1,4091
Tbrg1,1984
Tbrg4,2482
Tbx1,2674
Tbx10,1778
Tbx15,3566
Tbx18,4679
Tbx19,2660
Tbx2,3626
Tbx20,9566
Tbx21,2488
Tbx22,5550
Tbx3,5205
Tbx3os1,4964
Tbx3os2,4947
Tbx4,3401
Tbx5,3942
Tbx6,1804
Tbxa2r,1919
Tbxas1,3103
Tc2n,5764
Tcaf1,7736
Tcaf2,4497
Tcaf3,3110
Tcaim,3049
Tcam1,3511
Tcap,948
Tcea1,3017
Tcea1-ps1,904
Tcea2,1183
Tcea3,1251
Tceal1,2803
Tceal3,1180
Tceal5,1044
Tceal6,1114
Tceal7,971
Tceal8,2449
Tceal9,1037
Tceanc,4050
Tceanc2,6645
Tcerg1,4417
Tcerg1l,2565
Tcf12,6790
Tcf15,980
Tcf19,1774
Tcf20,7540
Tcf21,2349
Tcf23,4116
Tcf24,4193
Tcf25,5300
Tcf3,3206
Tcf4,13366
Tcf7,2942
Tcf7l1,3084
Tcf7l2,4426
Tcfl5,2225
Tchh,5823
Tchhl1,2066
Tchp,2882
Tcim,1805
Tcirg1,3312
Tcl1,1454
Tcl1b1,1040
Tcl1b2,1182
Tcl1b3,1045
Tcl1b4,1496
Tcl1b5,1055
Tcn2,2178
Tcof1,4637
Tcp1,2860
Tcp1-ps1,1466
Tcp10a,3104
Tcp10b,2966
Tcp10c,2528
Tcp11,2335
Tcp11l1,5480
Tcp11l2,2725
Tcp11x2,1776
Tcstv-ps6,504
Tcstv1a,1398
Tcstv1b,894
Tcstv2a,1404
Tcstv2b,1374
Tcstv2c,1427
Tcstv3,779
Tcstv4,1595
Tcstv5a,925
Tcstv6a,724
Tcstv6b,830
Tcstv7a,885
Tcstv7b,886
Tcta,1838
Tcte1,3075
Tcte2,3694
Tctn1,5717
Tctn2,2735
Tctn3,3104
Tdg,3533
Tdg-ps,2968
Tdg-ps2,1194
Tdgf1-ps1,513
Tdgf1-ps2,505
Tdh,1881
Tdo2,3431
Tdp1,2040
Tdp2,2769
Tdpoz1,2322
Tdpoz2,1145
Tdpoz3,1098
Tdpoz4,1113
Tdpoz5,1023
Tdpoz6,1107
Tdpoz7,1023
Tdpoz8,2142
Tdpoz9,2349
Tdpoz9-ps1,2325
Tdrd1,5443
Tdrd12,4080
Tdrd3,5684
Tdrd5,3759
Tdrd6,7062
Tdrd7,3859
Tdrd9,4809
Tdrkh,6142
Tdrp,2463
Tead1,10051
Tead2,3501
Tead3,3080
Tead4,3588
Tec,2674
Tecpr1,5106
Tecpr2,7830
Tecr,1643
Tecrl,2350
Tecta,7338
Tectb,2836
Tedc1,2441
Tedc2,2166
Teddm1a,1317
Teddm1b,2527
Teddm2,2000
Teddm3,1346
Tef,4710
Tefm,1309
Tek,4702
Tekt1,1622
Tekt2,1542
Tekt3,1748
Tekt4,2246
Tekt5,1807
Tekt5l,1402
Tektip1,691
Tektl1,1714
Telo2,3530
Ten1,902
Tenm1,12911
Tenm2,9911
Tenm3,9518
Tenm4,14047
Tent2,3093
Tent2-ps1,1402
Tent2-ps2,484
Tent4a,4847
Tent4b,5194
Tent5a,5703
Tent5b,2287
Tent5c,5640
Tent5d,3065
Tep1,8171
Tepsin,2770
Terb1,2950
Terb2,2115
Terc,423
Terf1,2268
Terf2,3841
Terf2ip,3560
Tert,4313
Tes,2760
Tes3-ps,3272
Tesc,1031
Tescl,855
Teshl,9534
Tesk1,3947
Tesk2,4233
Tesl1,1493
Tesl2,1233
Tesmin,3912
Tespa1,1968
Tet1,14376
Tet2,9203
Tet3,11739
Tex10,3338
Tex101,1059
Tex11,3624
Tex12,1016
Tex13a,1317
Tex13b,2116
Tex13c1,2074
Tex13c3,876
Tex13d,1834
Tex14,4763
Tex15,8405
Tex16,6369
Tex19.1,1745
Tex19.2,2046
Tex2,5127
Tex21,2246
Tex22,1270
Tex24,2180
Tex26,1499
Tex261,2984
Tex264,1977
Tex28,1425
Tex29,947
Tex30,1842
Tex35,1004
Tex36,958
Tex38,802
Tex44,1724
Tex46,683
Tex47,3355
Tex48,689
Tex50,1192
Tex51,825
Tex52,1875
Tex53,524
Tex54,380
Tex55,1367
Tex56,1045
Tex9,4238
Tfam,4388
Tfap2a,4488
Tfap2b,6233
Tfap2c,3278
Tfap2d,1761
Tfap2e,2085
Tfap4,2247
Tfb1m,1402
Tfb2m,2449
Tfcp2,3751
Tfcp2l1,9269
Tfdp1,2511
Tfdp2,7603
Tfe3,3620
Tfeb,4016
Tfec,1787
Tff1,703
Tff2,584
Tff3,493
Tfg,1945
Tfip11,3560
Tfpi,5289
Tfpi2,1530
Tfpt,1166
Tfr2,3317
Tfrc,5196
Tg,8675
Tgds,1692
Tgfa,4527
Tgfb1,2175
Tgfb1i1,5072
Tgfb2,5200
Tgfb3,3383
Tgfbi,2714
Tgfbr1,6414
Tgfbr2,8187
Tgfbr3,6087
Tgfbr3l,1075
Tgfbrap1,5956
Tgif1,2306
Tgif1-ps,736
Tgif2,2900
Tgif2-ps1,713
Tgif2-ps2,711
Tgif2lx1,1030
Tgif2lx2,1030
Tgm1,3008
Tgm2,3596
Tgm3,4135
Tgm4,2785
Tgm5,2613
Tgm6,3327
Tgm7,2158
Tgoln1,5013
Tgs1,4327
Tgtp1,2823
Tgtp2,2810
Th,2364
Tha1,1770
Thada,7784
Thap1,2295
Thap11,1819
Thap12,3723
Thap2,5266
Thap3,1124
Thap4,5628
Thap6,4556
Thap7,1295
Thbd,3723
Thbs1,5848
Thbs2,5895
Thbs3,3190
Thbs4,3198
Them4,1781
Them5,1540
Them6,1784
Them7,1556
Themis,5630
Themis2,3079
Themis3,2544
Thg1l,2422
Thnsl1,4043
Thnsl2,2145
Thoc1,4134
Thoc2,7622
Thoc2l,9550
Thoc3,2335
Thoc5,2260
Thoc6,1544
Thoc7,996
Thop1,2832
Thpo,2628
Thra,3158
Thrap3,4979
Thrb,6731
Thrsp,1277
Thsd1,4422
Thsd4,9030
Thsd7a,11161
Thsd7b,6795
Thtpa,2830
Thumpd1,2689
Thumpd2,1833
Thumpd3,2163
Thy1,1878
Thyn1,1117
Tia1,4483
Tiaf2,1897
Tial1,4512
Tiam1,7935
Tiam2,6281
Ticam1,2992
Ticam2,4204
Ticrr,7199
Tie1,4551
Tifa,3009
Tifab,3497
Tigar,3651
Tigd2,3007
Tigd3,2160
Tigd4,3459
Tigd5,4801
Tigit,919
Timd2,3471
Timd4,2173
Timd5,1065
Timd6,2020
Timd7-ps,1778
Timeless,4513
Timm10,815
Timm10b,3443
Timm13,1298
Timm17a,7280
Timm17b,3959
Timm21,2418
Timm22,3008
Timm23,1173
Timm29,3170
Timm29-ps1,705
Timm44,1790
Timm50,1515
Timm8a1,1421
Timm8a2,913
Timm8b,518
Timm9,2958
Timmdc1,1573
Timp1,888
Timp2,4049
Timp3,4722
Timp4,5894
Tinag,1726
Tinagl1,2173
Tincr,2019
Tinf2,3620
Tiparp,4191
Tipin,1847
Tiprl,4380
Tirap,4731
Tjap1,2625
Tjp1,7109
Tjp2,5335
Tjp3,3142
Tk1,1440
Tk2,2406
Tkfc,3739
Tkt,3223
Tktl1,2473
Tktl2,5564
Tlcd1,4825
Tlcd2,1395
Tlcd3a,2130
Tlcd3b,3187
Tlcd4,7463
Tlcd5,3578
Tldc2,641
Tle1,4336
Tle2,3140
Tle3,5617
Tle4,4545
Tle5,1411
Tle6,2135
Tle7,1841
Tlk1,4280
Tlk2,7040
Tll1,4767
Tll2,4732
Tln1,8393
Tln2,12491
Tlnrd1,4433
Tlr1,3120
Tlr11,3274
Tlr12,3177
Tlr13,4060
Tlr2,3014
Tlr3,4488
Tlr4,5467
Tlr5,4492
Tlr6,3678
Tlr7,3963
Tlr8,3431
Tlr9,3478
Tlx1,2139
Tlx1os,1800
Tlx2,1582
Tlx3,1533
Tm2d1,1027
Tm2d2,1281
Tm2d3,1480
Tm4sf1,3424
Tm4sf19,1257
Tm4sf20,1508
Tm4sf4,1496
Tm4sf5,1000
Tm6sf1,2258
Tm6sf2,1446
Tm7sf2,1694
Tm7sf3,3241
Tm9sf1,2916
Tm9sf2,3107
Tm9sf3,8096
Tm9sf4,3896
Tm9sf5,2156
Tma16,4328
Tma7,1278
Tma7-ps,195
Tmbim1,11061
Tmbim4,1012
Tmbim6,2953
Tmbim7,1680
Tmc1,4281
Tmc2,3216
Tmc3,6221
Tmc4,2335
Tmc4-ps,258
Tmc5,4453
Tmc6,2865
Tmc7,4546
Tmc8,2881
Tmcc1,7294
Tmcc2,4209
Tmcc3,5996
Tmcc3os,2912
Tmco1,1573
Tmco2,719
Tmco3,4335
Tmco4,3335
Tmco5,1164
Tmco5b,1237
Tmco6,2520
Tmdd1,1056
Tmed1,1378
Tmed10,1603
Tmed10-ps,660
Tmed11,763
Tmed2,2074
Tmed2b,604
Tmed3,1346
Tmed4,2003
Tmed5,7688
Tmed6,871
Tmed7,2186
Tmed8,7409
Tmed9,1649
Tmeff1,2461
Tmeff2,5422
Tmem100,1767
Tmem101,1574
Tmem102,1933
Tmem104,4564
Tmem106a,2428
Tmem106b,6002
Tmem106c,1624
Tmem107,1268
Tmem108,4220
Tmem109,2586
Tmem11,1745
Tmem114,1407
Tmem115,2194
Tmem116,3279
Tmem117,2717
Tmem119,2242
Tmem120a,1559
Tmem120b,2164
Tmem121,1574
Tmem121b,4869
Tmem123,2907
Tmem125,1864
Tmem126a,799
Tmem126b,2259
Tmem127,4811
Tmem128,1501
Tmem129,2828
Tmem130,2805
Tmem131,6701
Tmem131l,5555
Tmem132a,4069
Tmem132b,7995
Tmem132c,5134
Tmem132cos,1354
Tmem132d,6139
Tmem132e,4386
Tmem134,1770
Tmem135,5437
Tmem138,2064
Tmem139,1147
Tmem140,2614
Tmem141,795
Tmem143,2630
Tmem144,3081
Tmem145,2789
Tmem147,945
Tmem147os,2511
Tmem14a,1351
Tmem14c,914
Tmem150a,1546
Tmem150b,3732
Tmem150c,3084
Tmem150cos,2624
Tmem151a,4323
Tmem151b,4839
Tmem154,3342
Tmem156,2410
Tmem158,1712
Tmem160,815
Tmem161a,3018
Tmem161b,2857
Tmem163,4184
Tmem164,6526
Tmem165,1897
Tmem167,9776
Tmem167-ps1,214
Tmem167-ps2,214
Tmem167-ps3,178
Tmem167b,2948
Tmem168,4587
Tmem169,2928
Tmem17,1568
Tmem170,3878
Tmem170b,7477
Tmem171,1161
Tmem174,2252
Tmem175,4887
Tmem176a,1661
Tmem176b,2142
Tmem177,3341
Tmem178,1696
Tmem178b,5562
Tmem179,2499
Tmem179b,818
Tmem18,2971
Tmem181a,4620
Tmem181b-ps,1544
Tmem181c-ps,1386
Tmem182,2716
Tmem183a,3149
Tmem184a,4557
Tmem184b,3721
Tmem184c,2678
Tmem185a,2513
Tmem185b,2824
Tmem186,3391
Tmem19,3432
Tmem190,589
Tmem191,1631
Tmem192,1550
Tmem196,1696
Tmem198,2504
Tmem198b,2335
Tmem199,1347
Tmem200a,4115
Tmem200b,1476
Tmem200c,3214
Tmem201,7002
Tmem202,1256
Tmem203,854
Tmem204,2022
Tmem205,969
Tmem207,766
Tmem208,1362
Tmem209,3866
Tmem210,516
Tmem212,716
Tmem213,631
Tmem214,6110
Tmem215,4741
Tmem216,1154
Tmem217,1870
Tmem217b,1511
Tmem218,2619
Tmem219,1373
Tmem220,1669
Tmem221,1604
Tmem222,1484
Tmem223,748
Tmem225,987
Tmem229a,5157
Tmem229b,4336
Tmem229b-ps,506
Tmem230,3110
Tmem231,2984
Tmem232,2758
Tmem233,2477
Tmem234,1437
Tmem235,1820
Tmem236,3659
Tmem237,2101
Tmem238,1375
Tmem238l,930
Tmem239,1291
Tmem240,1308
Tmem241,2650
Tmem242,1837
Tmem243,1203
Tmem245,16017
Tmem247,752
Tmem248,3845
Tmem249,1037
Tmem25,2872
Tmem250,2483
Tmem252,5034
Tmem253,1538
Tmem254,2353
Tmem255a,4106
Tmem255b,1225
Tmem256,492
Tmem258,698
Tmem259,2225
Tmem26,5048
Tmem260,11858
Tmem262,545
Tmem263,3616
Tmem265,1263
Tmem266,4417
Tmem267,2664
Tmem268,3811
Tmem269,1504
Tmem270,933
Tmem271rt,1850
Tmem273,1489
Tmem274,537
Tmem275,1605
Tmem276,1434
Tmem30a,3735
Tmem30b,2991
Tmem30c,3948
Tmem33,6559
Tmem35a,1918
Tmem35b,1910
Tmem37,1311
Tmem38a,2142
Tmem38b,2862
Tmem39a,2936
Tmem39b,1810
Tmem40,1692
Tmem41a,1360
Tmem41b,4193
Tmem41b-ps,871
Tmem42,1259
Tmem43,2903
Tmem44,2405
Tmem45a,2701
Tmem45a2,3221
Tmem45b,1799
Tmem47,4018
Tmem50a,1270
Tmem50b,2347
Tmem51,1875
Tmem51os1,2213
Tmem52,968
Tmem52b,2877
Tmem53,1120
Tmem54,1150
Tmem59,1775
Tmem59l,1491
Tmem60,1147
Tmem61,1378
Tmem62,3087
Tmem63a,3368
Tmem63b,3284
Tmem63c,3610
Tmem64,4670
Tmem65,3747
Tmem67,3945
Tmem68,2690
Tmem69,974
Tmem70,1716
Tmem71,2988
Tmem72,17152
Tmem74,3528
Tmem74b,1959
Tmem74bos,2090
Tmem79,2666
Tmem80,2445
Tmem81,2018
Tmem82,1671
Tmem86a,1831
Tmem86b,1617
Tmem87a,3034
Tmem87b,4879
Tmem88,1582
Tmem88b,3471
Tmem89,945
Tmem8b,5378
Tmem9,2258
Tmem91,877
Tmem92,2187
Tmem94,5961
Tmem95,1193
Tmem97,1375
Tmem98,1633
Tmem9b,1982
Tmf1,5732
Tmie,2802
Tmigd1,1427
Tmigd3,943
Tmod1,3158
Tmod2,11244
Tmod3,4146
Tmod4,1265
Tmpo,6478
Tmppe,2921
Tmprss11a,2657
Tmprss11b,4171
Tmprss11c,1615
Tmprss11d,2796
Tmprss11e,3416
Tmprss11f,3605
Tmprss11g,2873
Tmprss12,1362
Tmprss13,3245
Tmprss15,4182
Tmprss2,3161
Tmprss3,3966
Tmprss4,2284
Tmprss5,2938
Tmprss6,3192
Tmprss7,2587
Tmprss9,3583
Tmsb10,1276
Tmsb10b,485
Tmsb15a,565
Tmsb15b1,439
Tmsb15b2,450
Tmsb15l,816
Tmsb4x,1371
Tmt1a,2474
Tmt1a2,1804
Tmt1a3,1652
Tmt1b,1230
Tmtc1,8383
Tmtc2,5629
Tmtc3,6639
Tmtc4,3824
Tmub1,1885
Tmub2,2407
Tmx1,2795
Tmx2,2282
Tmx3,6892
Tmx4,7784
Tnc,7772
Tnf,1639
Tnfaip1,3781
Tnfaip2,3813
Tnfaip3,4595
Tnfaip6,1710
Tnfaip8,3975
Tnfaip8l1,2379
Tnfaip8l2,1122
Tnfaip8l3,4403
Tnfrsf10b,3179
Tnfrsf11a,5029
Tnfrsf11b,2818
Tnfrsf12a,1061
Tnfrsf13b,2556
Tnfrsf13c,2048
Tnfrsf14,1298
Tnfrsf17,815
Tnfrsf18,1260
Tnfrsf19,4563
Tnfrsf1a,2156
Tnfrsf1b,3818
Tnfrsf21,3627
Tnfrsf22,4217
Tnfrsf23,1476
Tnfrsf25,1903
Tnfrsf26,3218
Tnfrsf4,1030
Tnfrsf8,3414
Tnfrsf9,2486
Tnfsf10,5266
Tnfsf11,2236
Tnfsf12,1435
Tnfsf13,1637
Tnfsf13b,4771
Tnfsf13os,1456
Tnfsf14,1847
Tnfsf15,5828
Tnfsf18,2066
Tnfsf4,1842
Tnfsf8,3807
Tnfsf9,1290
Tnfsfm13,2235
Tnik,12387
Tnip1,3028
Tnip2,2050
Tnip3,4038
Tnk1,3271
Tnk2,5218
Tnk2os,1395
Tnks,9163
Tnks1bp1,5747
Tnks2,6481
Tnmd,1353
Tnn,5817
Tnnc1,721
Tnnc2,700
Tnni1,1273
Tnni2,871
Tnni3,912
Tnni3k,3034
Tnnt1,1059
Tnnt2,1217
Tnnt3,1147
Tnp1,437
Tnp2,554
Tnpo1,8579
Tnpo2,4990
Tnpo3,4269
Tnr,12203
Tnrc18,6487
Tnrc6a,8183
Tnrc6b,17332
Tnrc6c,9245
Tns1,10655
Tns2,4887
Tns3,8100
Tns4,4755
Tnxa,3418
Tnxb,13488
Tob1,2288
Tob2,4151
Toe1,2355
Togaram1,6522
Togaram2,3541
Tollip,4333
Tom1,2339
Tom1l1,5435
Tom1l2,6248
Tomm20,4906
Tomm20l,578
Tomm22,1651
Tomm34,2369
Tomm40,1675
Tomm40l,4743
Tomm5,868
Tomm6,803
Tomm6os,2944
Tomm7,1125
Tomm70a,5964
Tomt,2857
Tonsl,4235
Top1,3856
Top1mt,1903
Top2a,5221
Top2b,10335
Top3a,4286
Top3b,3181
Top6bl,2282
Topaz1,5030
Topbp1,5224
Topbp1-ps1,184
Topbp1-ps2,189
Topors,3856
Toporsl,2777
Tor1a,1401
Tor1aip1,4439
Tor1aip2,8766
Tor1b,3039
Tor2a,1536
Tor3a,3285
Tor4a,3255
Tox,3961
Tox2,3172
Tox3,3356
Tox4,5350
Tpbg,3694
Tpbgl,3022
Tpbpa,1621
Tpbpb,1277
Tpcn1,4712
Tpcn2,2993
Tpd52,6738
Tpd52-ps,523
Tpd52l1,1323
Tpd52l2,3630
Tpgs1,1143
Tpgs2,6840
Tph1,4756
Tph2,2626
Tpi-rs10,778
Tpi-rs11,310
Tpi-rs2,756
